Year,Survey_Date,Club,Club_Code,Last_Name,First_Name,Position,Base_Salary,Guaranteed_Compensation
2014,4/1/2014,POR,POR,Piquionne,Frederic,F,142000,142000
2014,4/1/2014,POR,POR,Powell,Alvas,D,48828,48828
2014,4/1/2014,POR,POR,Ricketts,Donovan,GK,260000,260000
2014,4/1/2014,POR,POR,Tshuma,Schillo,F,75000,113000
2014,4/1/2014,POR,POR,Urruti,Maximiliano,F,200000,200000
2014,4/1/2014,POR,POR,Valencia Jose,Adolfo,F,60000,75000
2014,4/1/2014,POR,POR,Valeri,Diego,M,500000,500000
2014,4/1/2014,POR,POR,Villafana,Jorge,F,72765,74432
2014,4/1/2014,POR,POR,Wallace,Rodney,M/D,150000,175000
2014,4/1/2014,POR,POR,Weber,Andrew,GK,48500,48500
2014,4/1/2014,POR,POR,Zakuani,Steve,F,120000,120000
2014,4/1/2014,POR,POR,Zemanski,Ben,M,80850,83350
2014,4/1/2014,RSL,RSL,Allen,Jordan,M/F,80000,90000
2014,4/1/2014,RSL,RSL,Attinella,Jeff,GK,48825,48825
2014,4/1/2014,RSL,RSL,Balchan,Rich,D,48500,48500
2014,4/1/2014,RSL,RSL,Beckerman,Kyle,M,350000,378750
2014,4/1/2014,RSL,RSL,Beltran,Anthony,D,186450,186450
2014,4/1/2014,RSL,RSL,Borchers,Nat,D,225000,236969
2014,4/1/2014,RSL,RSL,Dillon,Joey,M/D,36504,36504
2014,4/1/2014,RSL,RSL,Fernandez,Eduardo,GK,36500,36500
2014,4/1/2014,RSL,RSL,Findley,Robbie,F,215000,245500
2014,4/1/2014,RSL,RSL,Garcia,Olmes,F,125000,125000
2014,4/1/2014,RSL,RSL,Gil,Luis,M,220000,315083
2014,4/1/2014,RSL,RSL,Grabavoy,Ned,M,160000,175000
2014,4/1/2014,RSL,RSL,Grossman,Cole,M,48825,48825
2014,4/1/2014,RSL,RSL,Lopez,Benjamin,F,48500,51105
2014,4/1/2014,RSL,RSL,Mansally,Kenny,F,65000,72000
2014,4/1/2014,RSL,RSL,Maund,Aaron,D,36500,40250
2014,4/1/2014,RSL,RSL,Morales,Javier,M,300000,300000
2014,4/1/2014,RSL,RSL,Mulholland,Luke,M,55000,56250
2014,4/1/2014,RSL,RSL,Plata,Joao,F,70000,70000
2014,4/1/2014,RSL,RSL,Rimando,Nick,GK,225000,235833
2014,4/1/2014,RSL,RSL,Saborio,Alvaro,F,360000,453333
2014,4/1/2014,RSL,RSL,Salcedo,Carlos,D,48500,48500
2014,4/1/2014,RSL,RSL,Sandoval,Devon,F,48500,48500
2014,4/1/2014,RSL,RSL,Schuler,Chris,D,145000,162000
2014,4/1/2014,RSL,RSL,Stertzer,John,M,36500,45875
2014,4/1/2014,RSL,RSL,Velasquez,Sebastian,M,48825,48825
2014,4/1/2014,RSL,RSL,Watson-Siriboe,Kwame,D,55000,56667
2014,4/1/2014,RSL,RSL,Wingert,Chris,D,163590,170590
2014,4/1/2014,SEA,SEA,Alonso,Osvaldo,M,400000,400000
2014,4/1/2014,SEA,SEA,Anibaba,Jalil,D,119620,159620
2014,4/1/2014,SEA,SEA,Azira,Michael,D,48504,51148
2014,4/1/2014,SEA,SEA,Barrett,Chad,F,80000,85000
2014,4/1/2014,SEA,SEA,Bowen,Tristan,F,65000,70000
2014,4/1/2014,SEA,SEA,Cooper,Kenny,F,200000,265625
2014,4/1/2014,SEA,SEA,Dempsey,Clint,F,4913004,6695189
2014,4/1/2014,SEA,SEA,Estrada,David,F,48825,48825
2014,4/1/2014,SEA,SEA,Evans,Brad,F,267665,293666
2014,4/1/2014,SEA,SEA,Ford,Josh,GK,48500,50240
2014,4/1/2014,SEA,SEA,Frei,Stefan,GK,150000,150000
2014,4/1/2014,SEA,SEA,Gonzalez,Leonardo,D,150000,150000
2014,4/1/2014,SEA,SEA,Hahnemann,Marcus,GK,65000,65000
2014,4/1/2014,SEA,SEA,Joseph,Shalrie,M,248500,294000
2014,4/1/2014,SEA,SEA,Kovar,Aaron,M,48500,48700
2014,4/1/2014,SEA,SEA,Lowe,Damion,D,57500,68500
2014,4/1/2014,SEA,SEA,Marshall,Chad,D,270000,286667
2014,4/1/2014,SEA,SEA,Martins,Obafemi,F,1620000,1753333
2014,4/1/2014,SEA,SEA,Neagle,Lamar,M,110000,110000
2014,4/1/2014,SEA,SEA,Ockford,Jimmy,D,36504,36504
2014,4/1/2014,SEA,SEA,Okoli,Sean,F,48500,48750
2014,4/1/2014,SEA,SEA,Pappa,Marco,M,75000,75000
2014,4/1/2014,SEA,SEA,Parsemain,Kevin,F,48504,54487
2014,4/1/2014,SEA,SEA,Pereira,Fabio,M,36504,36504
2014,4/1/2014,SEA,SEA,Pineda,Gonzalo,M,80000,80000
2014,4/1/2014,SEA,SEA,Remick,Dylan,D,36500,36500
2014,4/1/2014,SEA,SEA,Rose,Andy,M,48825,48825
2014,4/1/2014,SEA,SEA,Scott,Zach,D,52500,52500
2014,4/1/2014,SEA,SEA,Traore,Djimi,D,132000,132000
2014,4/1/2014,SEA,SEA,Weaver,Cam,F,48504,49004
2014,4/1/2014,SEA,SEA,Yedlin,DeAndre,D,80000,92000
2014,4/1/2014,SJ,SJ,Barklage,Brandon,M,65000,68415
2014,4/1/2014,SJ,SJ,Bernardez,Victor,D,100008,141608
2014,4/1/2014,SJ,SJ,Bingham,David,GK,85910,130285
2014,4/1/2014,SJ,SJ,Busch,Jon,GK,173250,184583
2014,4/1/2014,SJ,SJ,Cato,Cordell,F,50400,50400
2014,4/1/2014,SJ,SJ,Cronin,Sam,M,185000,187500
2014,4/1/2014,SJ,SJ,Djalo,Yannick,M,200000,300000
2014,4/1/2014,SJ,SJ,Francis,Shaun,D,55000,57890
2014,4/1/2014,SJ,SJ,Fucito,Michael,M/F,57750,60640
2014,4/1/2014,SJ,SJ,Garza,Sam,M,48500,48500
2014,4/1/2014,SJ,SJ,Goodson,Clarence,D,315000,342000
2014,4/1/2014,SJ,SJ,Gordon,Alan,F,185000,206667
2014,4/1/2014,SJ,SJ,Gorlitz,Andreas,D,90000,99737
2014,4/1/2014,SJ,SJ,Harden,Ty,D,68250,71665
2014,4/1/2014,SJ,SJ,Harris,Atiba,M/F,181500,189775
2014,4/1/2014,SJ,SJ,Hernandez,Jason,D,210000,213333
2014,4/1/2014,SJ,SJ,Jahn,Adam,F,48500,48500
2014,4/1/2014,SJ,SJ,Knutson,Billy,GK,36504,36504
2014,4/1/2014,SJ,SJ,Koval,JJ,M,48500,48500
2014,4/1/2014,SJ,SJ,Lenhart,Steven,F,250000,257500
2014,4/1/2014,SJ,SJ,Meredith,Bryan,GK,36500,36500
2014,4/1/2014,SJ,SJ,Muller,Tommy,D,48500,48500
2014,4/1/2014,SJ,SJ,Neil,Ryan,M,36500,36500
2014,4/1/2014,SJ,SJ,Pierazzi Jean,Baptiste,M,240000,240000
2014,4/1/2014,SJ,SJ,Salinas,Shea,M,130000,133333
2014,4/1/2014,SJ,SJ,Schuler,Billy,F,48500,48500
2014,4/1/2014,SJ,SJ,Sofia,Joseph,D,36504,36504
2014,4/1/2014,SJ,SJ,Stephenson,Khari,M,65004,68336
2014,4/1/2014,SJ,SJ,Stewart,Jordan,M/D,140000,140000
2014,4/1/2014,SJ,SJ,Thompson,Tommy,M,140000,145000
2014,4/1/2014,SJ,SJ,Wondolowski,Chris,M,600000,650000
2014,4/1/2014,TOR,TFC,Agbossoumonde,Gale,D,48825,55492
2014,4/1/2014,TOR,TFC,Aparicio,Manuel,M,48500,48500
2014,4/1/2014,TOR,TFC,Bekker,Kyle,M,51150,77400
2014,4/1/2014,TOR,TFC,Bendik,Joe,GK,140000,147375
2014,4/1/2014,TOR,TFC,Bloom,Mark,D,48825,48825
2014,4/1/2014,TOR,TFC,Bradley,Michael,M,6000000,6500000
2014,4/1/2014,TOR,TFC,Caldwell,Steven,D,325000,364167
2014,4/1/2014,TOR,TFC,Cesar,Julio,GK,192000,202000
2014,4/1/2014,TOR,TFC,Defoe,Jermain,F,6000000,6180000
2014,4/1/2014,TOR,TFC,DeRosario,Dwayne,M,137000,173000
2014,4/1/2014,TOR,TFC,Dike,Bright,F,60638,63575
2014,4/1/2014,TOR,TFC,Goncalves,Jackson,D,150000,202500
2014,4/1/2014,TOR,TFC,Hagglund,Nick,D,48500,48500
2014,4/1/2014,TOR,TFC,Hall,Jeremy,D,105000,115000
2014,4/1/2014,TOR,TFC,Hamilton,Jordan,F,60000,72500
2014,4/1/2014,TOR,TFC,Henry,Doneil,D,75000,87083
2014,4/1/2014,TOR,TFC,Junior,Gilberto,F,1145000,1205000
2014,4/1/2014,TOR,TFC,Konopka,Chris,GK,60000,60000
2014,4/1/2014,TOR,TFC,Lovitz,Daniel,M,36504,36504
2014,4/1/2014,TOR,TFC,Morgan,Ashtone,D,80000,92000
2014,4/1/2014,TOR,TFC,Morrow,Justin,D,160000,169563
2014,4/1/2014,TOR,TFC,Nakajima-Farran,Issey,M,90000,110000
2014,4/1/2014,TOR,TFC,Orr,Bradley,D,75000,75000
2014,4/1/2014,TOR,TFC,Osorio,Jonathan,M,135000,142600
2014,4/1/2014,TOR,TFC,Rey,Alvaro,F,180000,204450
2014,4/1/2014,TOR,TFC,Richter,Ryan,F,48500,48500
2014,4/1/2014,TOR,TFC,Roberts,Quillan,GK,48825,48825
2014,4/1/2014,TOR,TFC,Wiedeman,Andrew,F,60500,70500
2014,4/1/2014,VAN,VAN,Abdallah,Aminu,M,48825,48825
2014,4/1/2014,VAN,VAN,Adekugbe,Samuel,D,50000,55000
2014,4/1/2014,VAN,VAN,Alderson,Bryce,M,100000,115000
2014,4/1/2014,VAN,VAN,Ballouchy,Mehdi,M,65000,65000
2014,4/1/2014,VAN,VAN,Beitashour,Steven,D,170000,177167
2014,4/1/2014,VAN,VAN,Carducci,Marco,GK,36504,36504
2014,4/1/2014,VAN,VAN,Clarke,Caleb,F,60000,60000
2014,4/1/2014,VAN,VAN,Dean,Christian,D,80000,161000
2014,4/1/2014,VAN,VAN,DeMerit,Jay,D,184000,247500
2014,4/1/2014,VAN,VAN,Diouf,Mamadou,F,48500,61000
2014,4/1/2014,VAN,VAN,Fernandez,Sebastian,M,143000,143000
2014,4/1/2014,VAN,VAN,Harvey,Jordan,D,123750,123750
2014,4/1/2014,VAN,VAN,Hurtado,Erik,F/M,51150,86150
2014,4/1/2014,VAN,VAN,Koffie,Gershon,M,200000,211000
2014,4/1/2014,VAN,VAN,Laba,Matias,M,300000,300000
2014,4/1/2014,VAN,VAN,Leveron,Johnny,D,80000,91188
2014,4/1/2014,VAN,VAN,Lewis,Andre,M,48500,53500
2014,4/1/2014,VAN,VAN,Manneh,Kekuta,F,70000,99500
2014,4/1/2014,VAN,VAN,Mattocks,Darren,F,140000,232000
2014,4/1/2014,VAN,VAN,Mezquida,Nicolas,M/F,65000,65000
2014,4/1/2014,VAN,VAN,Miller,Kenny,F,930000,940000
2014,4/1/2014,VAN,VAN,Mitchell,Carlyle,D,48825,48825
2014,4/1/2014,VAN,VAN,Morales,Pedro,M,1190000,1410900
2014,4/1/2014,VAN,VAN,O'Brien,Andy,D,250000,280000
2014,4/1/2014,VAN,VAN,Ousted,David,GK,250000,266156
2014,4/1/2014,VAN,VAN,Reo-Coker,Nigel,D/M,400000,446500
2014,4/1/2014,VAN,VAN,Salgado,Omar,F,100000,141869
2014,4/1/2014,VAN,VAN,Sampson,Ethen,D,36504,36504
2014,4/1/2014,VAN,VAN,Teibert,Russell,M,70000,75600
2014,4/1/2014,VAN,VAN,Tornaghi,Paolo,GK,72000,72000
2013,9/15/2013,Araujo,NA,Jr.,Paulo,F,60000,60000
2013,9/15/2013,CHI,CHI,Alex,,M,110000,119950
2013,9/15/2013,CHI,CHI,Amarikwa,Quincy,F,46500,46500
2013,9/15/2013,CHI,CHI,Anangono Juan,Luis,F,120000,120000
2013,9/15/2013,CHI,CHI,Anibaba,Jalil,D,91245,131245
2013,9/15/2013,CHI,CHI,Atouba,Yazid,F,46500,51500
2013,9/15/2013,CHI,CHI,Barouch,Orr,F,46500,46500
2013,9/15/2013,CHI,CHI,Berry,Austin,D,63425,78425
2013,9/15/2013,CHI,CHI,Bone,Corben,M,46500,49000
2013,9/15/2013,CHI,CHI,Dos Santos,Maicon,F,157000,164433
2013,9/15/2013,CHI,CHI,Duka,Dilaver,M,140000,273000
2013,9/15/2013,CHI,CHI,Fernandez,Alvaro,M,300000,366667
2013,9/15/2013,CHI,CHI,Francis,Shaun,D,46500,46500
2013,9/15/2013,CHI,CHI,Gulley,Kellen,F,65000,79000
2013,9/15/2013,CHI,CHI,Johnson,Sean,GK,120000,153000
2013,9/15/2013,CHI,CHI,Jumper,Hunter,D,35125,35125
2013,9/15/2013,CHI,CHI,Kann,Alec,GK,35125,35125
2013,9/15/2013,CHI,CHI,King,Brendan,M,35125,35125
2013,9/15/2013,CHI,CHI,Kinney,Steven,D,46500,46500
2013,9/15/2013,CHI,CHI,Larentowicz,Jeff,D,225000,231000
2013,9/15/2013,CHI,CHI,Lindpere,Joel,M,180000,205000
2013,9/15/2013,CHI,CHI,Magee,Mike,F,185000,191667
2013,9/15/2013,CHI,CHI,Nyarko,Patrick,F,230000,249500
2013,9/15/2013,CHI,CHI,Paladini,Daniel,M,86625,91103
2013,9/15/2013,CHI,CHI,Pause,Logan,M,180000,197833
2013,9/15/2013,CHI,CHI,Pineda,Victor,M,46500,53242
2013,9/15/2013,CHI,CHI,Puppo,Federico,F,125000,125000
2013,9/15/2013,CHI,CHI,Rios,Egidio,M,768000,768000
2013,9/15/2013,CHI,CHI,Rolfe,Chris,F,225000,248333
2013,9/15/2013,CHI,CHI,Segares,Gonzalo,D,155000,168333
2013,9/15/2013,CHI,CHI,Soumare,Bakary,D,310000,350000
2013,9/15/2013,CHI,CHI,Thompson,Wells,M,105000,113125
2013,9/15/2013,CHI,CHI,Tornaghi,Paolo,GK,46500,46500
2013,9/15/2013,CHI,CHI,Videira,Michael,M,46500,47125
2013,9/15/2013,CHV,CHV,Alvarez,Carlos,M,46500,81500
2013,9/15/2013,CHV,CHV,Antunez,Daniel,M,65000,72500
2013,9/15/2013,CHV,CHV,Avila,Eric,M,100000,120000
2013,9/15/2013,CHV,CHV,Bocanegra,Carlos,D,228000,261333
2013,9/15/2013,CHV,CHV,Borja,Carlos,D,46500,46500
2013,9/15/2013,CHV,CHV,Bowen,Tristan,F,125000,156364
2013,9/15/2013,CHV,CHV,Burling,Bobby,D,85000,88333
2013,9/15/2013,CHV,CHV,Calvert,Caleb,F,48000,55500
2013,9/15/2013,CHV,CHV,Chueca,Carlo,M,35125,35125
2013,9/15/2013,CHV,CHV,Correa Jose,Erick,F,60000,60000
2013,9/15/2013,CHV,CHV,de la Fuente,Bryan,F,35125,35125
2013,9/15/2013,CHV,CHV,de Luna,Mario,D,120000,120000
2013,9/15/2013,CHV,CHV,Delgado,Marco,M,50000,52500
2013,9/15/2013,CHV,CHV,Farfan,Gabriel,M,50820,50820
2013,9/15/2013,CHV,CHV,Fondy,Matthew,F,46500,46500
2013,9/15/2013,CHV,CHV,Frias,Jaime,D,60000,60000
2013,9/15/2013,CHV,CHV,Iraheta,Marvin,M,46500,46500
2013,9/15/2013,CHV,CHV,Jazic,Ante,D,132188,132188
2013,9/15/2013,CHV,CHV,Kennedy,Dan,GK,192500,194167
2013,9/15/2013,CHV,CHV,McLain,Patrick,GK,46500,46500
2013,9/15/2013,CHV,CHV,Mejia,Edgar,M,140000,140000
2013,9/15/2013,CHV,CHV,Melia,Tim,GK,60000,65000
2013,9/15/2013,CHV,CHV,Minda,Oswaldo,M,125000,143750
2013,9/15/2013,CHV,CHV,Morales,Julio,F,35125,35125
2013,9/15/2013,CHV,CHV,Purdy,Steven,D,80004,80004
2013,9/15/2013,CHV,CHV,Rivera Jose,Manuel,F,116000,116000
2013,9/15/2013,CHV,CHV,Soto,Josue,M,35125,35125
2013,9/15/2013,CHV,CHV,Torres,Erick,F,129996,129996
2013,9/15/2013,CHV,CHV,Villafana,Jorge,F,69300,70967
2013,9/15/2013,CLB,CLB,Anor,Bernardo,M,46500,46500
2013,9/15/2013,CLB,CLB,Arrieta,Jairo,F,216000,225375
2013,9/15/2013,CLB,CLB,Barson,Chad,D,46500,46500
2013,9/15/2013,CLB,CLB,Beckie,Drew,D,35125,35125
2013,9/15/2013,CLB,CLB,Berti,Glauber,D,215000,263333
2013,9/15/2013,CLB,CLB,Finlay,Ethan,F,47300,62300
2013,9/15/2013,CLB,CLB,Finley,Ryan,F,46500,74000
2013,9/15/2013,CLB,CLB,Gaven,Eddie,M/F,190000,195000
2013,9/15/2013,CLB,CLB,Gehrig,Eric,M,46500,46500
2013,9/15/2013,CLB,CLB,George,Kevan,M,46500,46500
2013,9/15/2013,CLB,CLB,Gruenebaum,Andy,GK,92220,93887
2013,9/15/2013,CLB,CLB,Higuain,Federico,M/F,440000,604000
2013,9/15/2013,CLB,CLB,Horton,Aaron,F,65000,80500
2013,9/15/2013,CLB,CLB,Hyland,Kyle,D,35125,35125
2013,9/15/2013,CLB,CLB,Lampson,Matt,GK,46500,46500
2013,9/15/2013,CLB,CLB,Marshall,Chad,D,330000,361250
2013,9/15/2013,CLB,CLB,Meram,Justin,F,56320,80695
2013,9/15/2013,CLB,CLB,Oduro,Dominic,F,120015,122015
2013,9/15/2013,CLB,CLB,O'Rourke,Danny,D,170000,175000
2013,9/15/2013,CLB,CLB,Sanchez,Matias,M,190000,230000
2013,9/15/2013,CLB,CLB,Schoenfeld,Aaron,F,46500,46500
2013,9/15/2013,CLB,CLB,Sloan,Shawn,M,35125,35125
2013,9/15/2013,CLB,CLB,Speas,Ben,F,62000,62000
2013,9/15/2013,CLB,CLB,Tchani,Tony,M,130000,155000
2013,9/15/2013,CLB,CLB,Trapp,Wil,M,100000,127000
2013,9/15/2013,CLB,CLB,Viana,Agustin,D/M,105000,131667
2013,9/15/2013,CLB,CLB,Wahl,Tyson,D,76000,80667
2013,9/15/2013,CLB,CLB,Warzycha,Konrad,M,46500,46500
2013,9/15/2013,CLB,CLB,Williams,Josh,D,52313,52313
2013,9/15/2013,CLB,CLB,Withrow,Daniel,GK,35125,35125
2013,9/15/2013,COL,COL,Armstrong,David,M,46500,55964
2013,9/15/2013,COL,COL,Brown,Deshorn,F,65000,113000
2013,9/15/2013,COL,COL,Buddle,Edson,F,275000,275000
2013,9/15/2013,COL,COL,Calderon,Diego,D,50000,50000
2013,9/15/2013,COL,COL,Cascio,Tony,M,64900,98650
2013,9/15/2013,COL,COL,Castrillon,Jaime,M,46500,46500
2013,9/15/2013,COL,COL,Ceus,Steward,GK,60000,70333
2013,9/15/2013,COL,COL,Griffiths,Brenton,D,35125,35125
2013,9/15/2013,COL,COL,Harris,Atiba,M/F,165000,173275
2013,9/15/2013,COL,COL,Hill,Kamani,M,46500,46500
2013,9/15/2013,COL,COL,Irwin,Clint,GK,35125,35125
2013,9/15/2013,COL,COL,Kindle,Kory,D,35125,35125
2013,9/15/2013,COL,COL,Klute,Chris,D,46500,46500
2013,9/15/2013,COL,COL,LaBrocca,Nick,M,120000,138333
2013,9/15/2013,COL,COL,Mera,German,D,46500,46500
2013,9/15/2013,COL,COL,Moor,Drew,D,235000,247000
2013,9/15/2013,COL,COL,Mullan,Brian,M,162000,170335
2013,9/15/2013,COL,COL,Mwanga,Danny,F,130000,171250
2013,9/15/2013,COL,COL,O'Neill,Shane,M,49350,60850
2013,9/15/2013,COL,COL,Pickens,Matt,GK,190000,212933
2013,9/15/2013,COL,COL,Powers,Dillon,M,46500,79000
2013,9/15/2013,COL,COL,Rivero,Martin,M,75000,75000
2013,9/15/2013,COL,COL,Sanchez,Vincente,F,144000,186188
2013,9/15/2013,COL,COL,Serna,Dillon,M,46500,59500
2013,9/15/2013,COL,COL,Smith,Jamie,M,46500,46500
2013,9/15/2013,COL,COL,Sturgis,Nathan,D/M,93713,97963
2013,9/15/2013,COL,COL,Thomas,Hendry,M,180000,200000
2013,9/15/2013,COL,COL,Torres,Gabriel,F,264000,276500
2013,9/15/2013,COL,COL,Wallace,Anthony,D/M,66564,66564
2013,9/15/2013,COL,COL,Wynne,Marvell,D,200000,285000
2013,9/15/2013,DAL,FCD,Acosta,Kellyn,M,46500,70500
2013,9/15/2013,DAL,FCD,Baladez,Bradlee,F,35125,36125
2013,9/15/2013,DAL,FCD,Benitez,Jair,D,90000,90000
2013,9/15/2013,DAL,FCD,Castillo,Fabian,F,60000,66250
2013,9/15/2013,DAL,FCD,Cooper,Kenny,F,325000,342500
2013,9/15/2013,DAL,FCD,Diaz,Mauro,M,312000,398000
2013,9/15/2013,DAL,FCD,Fernandez,Raul,GK,150000,237500
2013,9/15/2013,DAL,FCD,Ferreira,David,M/F,625000,730000
2013,9/15/2013,DAL,FCD,Garcia,Danny,M,48000,64000
2013,9/15/2013,DAL,FCD,Goncalves,Jackson,D,144000,165375
2013,9/15/2013,DAL,FCD,Gonzalez,Jesse,GK,35125,35125
2013,9/15/2013,DAL,FCD,Hassli,Eric,F,237276,262276
2013,9/15/2013,DAL,FCD,Hedges,Matt,D,49500,64500
2013,9/15/2013,DAL,FCD,Hernandez,Moises,D,46500,48125
2013,9/15/2013,DAL,FCD,Ihemelu,Ugo,D,200000,200000
2013,9/15/2013,DAL,FCD,Jacobson,Andrew,M,122500,135000
2013,9/15/2013,DAL,FCD,John,George,D,275000,301667
2013,9/15/2013,DAL,FCD,Keel,Stephen,D,46500,46500
2013,9/15/2013,DAL,FCD,Loyd,Zach,M,92373,136998
2013,9/15/2013,DAL,FCD,Luccin,Peter,M,90000,131000
2013,9/15/2013,DAL,FCD,Neres da Cruz,Erick,M,84000,85875
2013,9/15/2013,DAL,FCD,Nunez,Ramon,M,65000,75000
2013,9/15/2013,DAL,FCD,Pereira,Michel,M/D,60000,81500
2013,9/15/2013,DAL,FCD,Perez,Blas,F,300000,324250
2013,9/15/2013,DAL,FCD,Sanchez,Richard,GK,46500,63500
2013,9/15/2013,DAL,FCD,Seitz,Chris,GK,90000,90000
2013,9/15/2013,DAL,FCD,Top,Jonathan,F,46500,46500
2013,9/15/2013,DAL,FCD,Ulloa,Victor,M,46500,49000
2013,9/15/2013,DAL,FCD,Warshaw,Bobby,D,50820,62070
2013,9/15/2013,DAL,FCD,Watson,JeVaughn,M,100000,116875
2013,9/15/2013,DAL,FCD,Woodberry,London,D,46500,46500
2013,9/15/2013,DAL,FCD,Zimmerman,Walker,D,75000,155100
2013,9/15/2013,DAL,FCD,Zobeck,Kyle,GK,35125,35125
2013,9/15/2013,DC,DC,DeLeon,Nick,M,70400,105400
2013,9/15/2013,DC,DC,DeRosario,Dwayne,M,600000,645333
2013,9/15/2013,DC,DC,Doyle,Conor,F,46500,46500
2013,9/15/2013,DC,DC,Dykstra,Andrew,GK,46500,46500
2013,9/15/2013,DC,DC,Hamid,Bill,GK,75000,89750
2013,9/15/2013,DC,DC,Iapichino,Dennis,D,110000,110000
2013,9/15/2013,DC,DC,Jakovic,Dejan,D,280000,303341
2013,9/15/2013,DC,DC,Jeffrey,Jared,M,54000,60200
2013,9/15/2013,DC,DC,Kemp,Taylor,D,35125,35125
2013,9/15/2013,DC,DC,Kitchen,Perry,D,105000,190450
2013,9/15/2013,DC,DC,Korb,Chris,D,49613,49613
2013,9/15/2013,DC,DC,Martin,Collin,M,35125,49292
2013,9/15/2013,DC,DC,Neal,Lewis,M,90000,96441
2013,9/15/2013,DC,DC,Nyassi,Sainey,M,88200,94950
2013,9/15/2013,DC,DC,Pajoy,Lionard,F,190000,205000
2013,9/15/2013,DC,DC,Pontius,Chris,M/F,330000,361000
2013,9/15/2013,DC,DC,Porter,Kyle,M,46500,54992
2013,9/15/2013,DC,DC,Riley,James,D,140000,145750
2013,9/15/2013,DC,DC,Ruiz,Carlos,F,75000,75000
2013,9/15/2013,DC,DC,Saragosa,Marcelo,M,110000,110000
2013,9/15/2013,DC,DC,Seaton,Michael,F,35125,38125
2013,9/15/2013,DC,DC,Shanosky,Conor,D,75000,89219
2013,9/15/2013,DC,DC,Silva,Luis,M,70400,105400
2013,9/15/2013,DC,DC,Syamsir,Alam,M,46500,46500
2013,9/15/2013,DC,DC,Thorrington,John,M,150000,150000
2013,9/15/2013,DC,DC,Townsend,Casey,F,56650,91650
2013,9/15/2013,DC,DC,White,Ethan,D,75000,91000
2013,9/15/2013,DC,DC,Willis,Joe,GK,46500,46500
2013,9/15/2013,DC,DC,Woolard,Daniel,D,100000,100000
2013,9/15/2013,Dunfield,NA,Terry,,M,120000,120000
2013,9/15/2013,HOU,HOU,Arena,Anthony,D,35125,35125
2013,9/15/2013,HOU,HOU,Ashe,Corey,M,101250,105750
2013,9/15/2013,HOU,HOU,Barnes,Giles,M,175000,184188
2013,9/15/2013,HOU,HOU,Boniek Garcia,Oscar,F,130000,161250
2013,9/15/2013,HOU,HOU,Boswell,Bobby,D,220000,220000
2013,9/15/2013,HOU,HOU,Bruin,Will,F,120000,165000
2013,9/15/2013,HOU,HOU,Brunner,Eric,D,120000,120625
2013,9/15/2013,HOU,HOU,Carr,Calen,F,90338,94588
2013,9/15/2013,HOU,HOU,Carrasco,Servando,M,46500,46500
2013,9/15/2013,HOU,HOU,Chabala,Michael,M,55008,57508
2013,9/15/2013,HOU,HOU,Ching,Brian,F,50000,75000
2013,9/15/2013,HOU,HOU,Clark,Ricardo,M,274000,307750
2013,9/15/2013,HOU,HOU,Creavalle,Warren,D,46500,46500
2013,9/15/2013,HOU,HOU,Cummings,Omar,F,225000,239000
2013,9/15/2013,HOU,HOU,Davis,Brad,M,325000,372063
2013,9/15/2013,HOU,HOU,Deric,Tyler,GK,80000,87667
2013,9/15/2013,HOU,HOU,Dixon,Alex,M,49613,54613
2013,9/15/2013,HOU,HOU,Driver,Andrew,M,95000,95000
2013,9/15/2013,HOU,HOU,Hall,Tally,GK,185000,198500
2013,9/15/2013,HOU,HOU,Johnson,Jason,F,70000,111000
2013,9/15/2013,HOU,HOU,Lopez,Alexander,M,192000,212000
2013,9/15/2013,HOU,HOU,Marscheider,Erich,GK,46500,46500
2013,9/15/2013,HOU,HOU,Ownby,Brian,M,46500,46500
2013,9/15/2013,HOU,HOU,Salazar,Bryan,F,46500,47500
2013,9/15/2013,HOU,HOU,Sarkodie,Kofi,D,100000,145500
2013,9/15/2013,HOU,HOU,Taylor,Jermaine,D,160000,169500
2013,9/15/2013,HOU,HOU,Weaver,Cam,F,100000,108407
2013,9/15/2013,KC,SKC,Besler,Matt,D,180000,180000
2013,9/15/2013,KC,SKC,Bessone,Federico,D,46500,46500
2013,9/15/2013,KC,SKC,Bieler,Claudio,F,200000,200000
2013,9/15/2013,KC,SKC,Bunbury,Teal,F,110000,208000
2013,9/15/2013,KC,SKC,Collin,Aurelien,D,250000,256250
2013,9/15/2013,KC,SKC,Duke,Christian,D,35125,35125
2013,9/15/2013,KC,SKC,Dwyer,Dom,F,65000,77500
2013,9/15/2013,KC,SKC,Ellis,Kevin,D,46500,47250
2013,9/15/2013,KC,SKC,Feilhaber,Benny,M,300000,312188
2013,9/15/2013,KC,SKC,Gardner,Joshua,M,60000,60000
2013,9/15/2013,KC,SKC,Joseph,Peterson,M,46500,46500
2013,9/15/2013,KC,SKC,Kempin,Jonathan,GK,60000,67083
2013,9/15/2013,KC,SKC,Kronberg,Eric,GK,76835,76835
2013,9/15/2013,KC,SKC,Lopez,Mikey,M,75000,147000
2013,9/15/2013,KC,SKC,Mechack,Jerome,D,35125,35125
2013,9/15/2013,KC,SKC,Medranda,Jimmy,M,35125,35125
2013,9/15/2013,KC,SKC,Miller,Kyle,M,35125,35125
2013,9/15/2013,KC,SKC,Myers,Chance,D/M,105000,120667
2013,9/15/2013,KC,SKC,Nagamura,Paulo,M,265000,270500
